R0,Rm,R1,psi,psi_e,Om,Om_e,corr,tid,A2,A2_e,psi_fd,Om_fd
0.4270945361808863,1.0758094545508177,1.8043029125538397,0.22585660404888722,0.0045718601820002565,68.03526037676897,1.410618492368302,0.0053892663477717595,100.0,0.22387721314123024,0.005437869254992492,0.03765763826833844,
0.22564651806227895,1.131117685046168,1.8961459717751818,0.9184392676272157,0.0041062990025756765,69.4040757031253,1.150524908276227,-0.009704515599095265,101.0,0.2413331742582669,0.005317942897765331,0.7724410590889567,73.47834208206181
0.18963223748980967,1.2691954665132534,2.128090551065318,1.6030727410449825,0.0037152748189505664,68.70243890566773,0.8958440355062847,-0.040209026052777784,102.0,0.254169306809547,0.005088800061596447,1.5011408672540996,72.86998081651429
0.3378546256232861,1.2718325917542375,2.2623702824717156,2.298120374185501,0.0033964953563678105,70.1837865792662,0.7787781712281389,-0.025778287133376463,103.0,0.2683396249670424,0.005137518444021124,-0.9091036793932789,73.13481069424145
0.3799521134423033,1.2755032357001803,2.5281962630504093,2.9916265316604638,0.0030717809836876627,68.67811755168944,0.6559672493927855,-0.030339380758078148,104.0,0.28424885121343774,0.005193023323888913,-0.18475570785276912,72.43479715405097
0.3022256309075959,1.3542146952722347,2.6620565604717905,0.5536003536007239,0.002830955464068675,71.60072935630272,0.5537076334904653,-0.035690318748506346,105.0,0.30682088672479585,0.005058237447708818,0.5325516935051418,71.73074013579108
0.26872183242644,1.3502791019813667,2.6572621204109237,1.2654502864362478,0.0027031590528597167,70.35609125551682,0.5377013539717034,-0.009985644657026385,106.0,0.308263853003686,0.0050842047673360855,1.2434513056617216,71.08996121565798
0.30178067588916785,1.4295052867267424,2.665677557734393,1.9681331880855035,0.002680232824310339,69.65382393225096,0.5197580537551718,-0.0009094265590297783,107.0,0.3090522849101424,0.004996660758322032,-1.1974146489377633,70.07266989903083
0.2839552439439938,1.4229282419550215,2.9301986653992844,2.6510648857644052,0.002537864775094626,68.02232237096797,0.4680627739949457,-0.016855410286670446,108.0,0.318575229560997,0.00494315589148611,-0.5026523379198657,69.47623110178975
0.2234690862862118,1.4956079271108564,3.0448287427189045,0.1992817224782389,0.002459418886337352,69.75416501503294,0.4219343493235367,-0.011870104870439366,109.0,0.32742002507724677,0.00483092285578502,0.1909216506288416,69.35739885487074
0.2502943911690456,1.671933918012033,3.0474143270600034,0.8900297223285144,0.0025680258633760493,68.178545008472,0.4042568771636537,0.019833982733324696,110.0,0.3134154513199592,0.004672569928161849,0.8799867669545085,68.90651163256669
0.221631289284061,1.4834658201982622,3.0518912174365833,1.564751264661199,0.0025779295514860266,66.3106259524144,0.44963664960840344,0.015019698626842567,111.0,0.3036028606501016,0.004839484242611777,1.5536742096651508,67.36874427106423
0.23413710508541688,1.320493547974125,3.201507791291226,2.2216736960281276,0.0025151104410402105,65.81591646057039,0.4648630720883046,-0.002325891211022228,112.0,0.31416245087971856,0.005032088711412957,-0.9217007503208122,66.621769360383
0.2626113473205548,1.320577026296032,3.059242243217431,2.8867145433330013,0.0025403108731493996,66.14306985556395,0.47793292389260594,0.011189458364595858,113.0,0.32014712565341186,0.005059009984389244,-0.25255066651594615,66.91500838048661
0.26365601947070455,1.325696772229253,2.770501232891844,0.4076120339937942,0.0026260149661545763,65.46743341092707,0.5254586297140132,0.010117012758769793,114.0,0.3347148029234035,0.005071300692092886,0.42230651135728575,67.4857177873232
0.23516792998058408,1.4029915275238423,2.3521364352757774,1.0436318287414603,0.0027715663802774303,62.73193823221996,0.6121686959142568,0.003359056512999625,115.0,0.3331385967759258,0.004977064406841673,1.0913670732285643,66.90605618712786
0.22328154799569155,1.4062590715065157,2.3575287739875277,1.674985984408695,0.0027901833610815578,63.895246821827975,0.6095469327880242,0.0018631997189449225,116.0,0.3349511195730485,0.004956307787269696,-1.4033291952094167,64.68963851518122
0.31421884214061235,1.4046872253905724,1.8705515077894899,2.3423316504484806,0.0029943888970539382,67.95963493702621,0.8431166310942898,-0.001776908141513214,117.0,0.3430714011403037,0.004884385982235326,-0.75712774266647,64.62014525429467
0.4187333576328646,1.4899314992045865,2.3550435036074795,3.0029107203257706,0.0027857546948894477,70.32541133409907,0.5828871983315665,0.0023032981734180872,118.0,0.33590653277637866,0.004752570453860581,-0.07874527925002096,67.8382463416449
0.26557861861539855,1.4117959594470486,2.367420095211692,0.5747169313281528,0.002782265271434548,69.47874634432684,0.5960864471376143,0.026914292973627827,119.0,0.3186418369179493,0.0048855902631444745,0.6184145584160939,69.71598376661149
0.28203988028014754,1.413033537749402,2.5090093907581927,1.2796996177721136,0.0028813554179133115,69.9764144394993,0.5874205891727647,0.007984683158705914,120.0,0.29951272881387514,0.004904912529310721,1.3130761363269456,69.46615779108517
0.3558992854374752,1.5888051909213416,3.3683888917637153,1.9922355560899998,0.0028092628091338882,68.00313152492348,0.4203724739264029,-0.058478595073207816,121.0,0.2830290577585814,0.0046708018215633985,-1.1486187471198468,67.98977701430005
0.2994687696445068,1.5923215000557962,2.976076530228908,2.6758233994420477,0.00258594092626703,67.4919186642758,0.43601141093489815,-0.0665763941049468,122.0,0.29800492052074246,0.004643057105021228,-0.4789962335769651,66.96225135428817
0.25219385137461847,1.5031056189711296,2.6676262699136006,0.23214764954292452,0.002471182673261807,69.34146370152152,0.4805047573627384,-0.03961270160031944,123.0,0.3168038674467593,0.004792365634387827,0.18633626389048577,66.53324974674508
0.2512717507962099,1.5850398781711652,2.3691207942818977,0.9328165803744127,0.0024494018266665854,68.16678915376743,0.5256766472531883,-0.03010252817886595,124.0,0.3531409750132451,0.004695951243696127,0.8514341982910384,66.50979344005526
0.2961975124793171,1.4884354754256217,2.3532334711068947,1.6018844957859961,0.0022884344363376967,65.65173107842266,0.5165801415523767,-0.020076834976171142,125.0,0.37544459436340566,0.004788526023482152,1.5140647376061511,66.26305393151128
0.34710934984926056,1.4657878403677298,2.3166579518194217,2.254082877111271,0.002293140611966845,62.853269268686844,0.5303908152660077,0.005478454702439193,126.0,0.37688181717160363,0.004791483418423572,-0.9742246960337254,65.33032199499166
0.19338602853261666,1.3672263759197596,2.4309146915949915,2.876124602288095,0.002303617717340903,60.96468107131234,0.5301530950384626,0.02893384917013199,127.0,0.3557240653171057,0.0049095236456340036,-0.33480878017772786,63.94159158559975
0.21571852492375906,1.360574850944742,2.5602575314895124,0.3170526661175543,0.002371083897245712,56.75034760593417,0.5331025306629649,0.002471442763196832,128.0,0.3593238506001787,0.00490468229378935,0.2723259733864743,60.71347535642022
0.25596328818748193,1.3610805767799339,2.421044850384319,0.8872433168491984,0.002324955501636766,58.159596833443395,0.5349344275029159,-0.030063849899793882,129.0,0.39273692866854365,0.004859888970636523,0.8453022416916899,57.29762683052155
0.25793325324763455,1.3718145525424175,2.0491947904473693,1.5067121941540471,0.0022940438875242017,62.1666534560266,0.6081287373838897,-0.001148477047680448,130.0,0.4127489448122257,0.004839140233662352,1.4098522059440632,56.45499642523733
0.2767382472827273,1.3853612770427628,1.9573595759420552,2.1216014930000995,0.002431577991666911,56.140816788551014,0.6962060959099634,0.018055972202581077,131.0,0.40969428944669334,0.004840614825550231,-1.136274208863631,59.5466238782099
0.3484563836976098,1.3868895428487877,2.1982174119408007,2.6795189865305,0.0023440831635477394,57.56426125972152,0.6007484485792443,-0.014404916187934354,132.0,0.3928711576566248,0.00483119155053261,-0.517725571659611,61.85486372040201
0.41799639130341526,1.5734311766407951,2.7863367045398033,0.13784458010113543,0.002334938546511505,62.72493204967165,0.4379519425845858,-0.024779402017887447,133.0,0.39339061091223965,0.004492765848860338,0.13306462665730429,65.07901983169153
0.4198655080388788,1.5807379487128896,2.950129021334469,0.784301009215911,0.0022422926708114783,64.80753027606193,0.39401680733671646,-0.028293665853802746,134.0,0.39790028892263013,0.004497860143801921,0.785396674449799,65.23320477924948
0.395310545449983,1.5747885921335942,2.222981058121377,1.4216971425908802,0.0023647540819957953,66.68483565172197,0.5487279744627883,0.0073132227387609165,135.0,0.38900523625483574,0.0045439829870551045,1.4378925715283524,65.24958970785534
0.46668016148945857,1.9690804935111144,2.9410701675822533,2.1072283584171436,0.0021411625248320353,64.8827129157724,0.3411539345815368,-0.06406949165348096,136.0,0.39524997449317223,0.004287184555041185,-1.0554081023318747,64.82919797295663
0.37167470120218604,1.9751401296481788,2.952682022481414,2.7423217743075035,0.0019030959055708332,62.52012836313123,0.32065349269153537,-0.05548691342120056,137.0,0.4357634603548857,0.004257717905622342,-0.42108263031794313,63.43254720139315
0.41849675890149163,1.980740420312334,2.80235811263879,0.23682277132250248,0.001821329478485862,63.78694556300847,0.3308834383089621,-0.02927697162815046,138.0,0.4547339323683124,0.004201796415728487,0.20831620548884905,62.939883580679215
0.503623517534022,1.8933102772890875,2.38117104642425,0.9128283423290163,0.001959296849980781,66.1440247478835,0.44695617935609316,0.0030353470004674814,139.0,0.4656015476923078,0.004113254949679558,0.852468691770398,64.41524862815488
0.5080320853214717,1.9076751258975881,2.5437252876339915,1.5472559060254556,0.0020192777407352413,62.61961259466961,0.4115274471449037,0.06196557269926857,140.0,0.42877100458389006,0.004182144380848896,1.4940064377018594,64.15377459314614
0.41357287307253465,1.7438800614283865,2.6096628960607515,2.1552921330964194,0.0022198339834717477,59.52590718557393,0.4449348865739446,0.047049076757557796,141.0,0.3593704406672179,0.0044098196928368735,-1.029012276313054,61.85739395748797
0.30078577784923927,1.5074619020483815,2.8360888382727483,2.735398821918618,0.002143618388041858,56.8550048142398,0.435760326831398,0.0006195018897124758,142.0,0.36988635877633086,0.004591576444059006,-0.4245021634169206,60.45101128961334
0.28238524508905566,1.502306056603827,2.517268813377738,0.15459147548261662,0.002116454883994519,55.49457865229462,0.4745584477676461,-0.0034611348479282877,143.0,0.40484494809777294,0.004568810440074837,0.16730459722996482,59.18067606468854
0.269434836491301,1.3497911833213951,2.397345856545439,0.7242296524981463,0.002062785437788772,58.157518460386214,0.5124332317711678,0.01659119250029146,144.0,0.4189190271876693,0.004792581533303335,0.7572828662183232,58.99782689883584
0.3042107948913432,1.4414236409564773,2.41169392918474,1.2810073185612585,0.0022433302083514984,55.1681654011508,0.5300839107411598,0.01853844021290497,145.0,0.4019515176921094,0.004649492588049926,1.3220202977005642,56.473743148224095
0.24065283715812896,1.517461188644157,2.4025710071879787,1.8627256759987487,0.0023181357895300844,60.73483147146116,0.522817967082282,0.015343524599536482,146.0,0.3872153899901644,0.0044942733027552185,-1.2241095900425565,59.54627658466727
0.255576562985885,1.358832108986965,2.2782495994384084,2.4552790799343955,0.0024367397899262267,59.31093230044512,0.614345286721591,0.03015636147636057,147.0,0.35691198500488835,0.004789778240089277,-0.5896013148017056,63.450827524085085
0.2571876786913692,1.2930630528268117,2.164642859536075,3.080596165185211,0.00256150530063787,65.032116374305,0.6811328937896644,0.003357668967135266,148.0,0.33847467942934306,0.004823556998224742,0.06078412609256952,65.03854408942752
0.24376738408781992,1.2945529107635507,2.046535400874296,0.6128442768875544,0.0026354468770744474,69.21395831002125,0.7386506181993464,0.010619043506837178,149.0,0.34379909137704195,0.004803387099679461,0.7337170183183697,67.29328922258001
1.0382336741022054,1.5552035771094332,2.1961448901505953,1.3597831585229496,0.0031547219920602856,72.9346396225207,0.9236444534510914,0.017417314605542803,150.0,0.33136897614975847,0.004470923464017694,1.409012287302821,67.52952689844514
1.1968831510677702,2.0104100286464717,3.35111467057988,2.0887388145171712,0.0024685619060717014,62.043850964984514,0.3992351339002902,-0.013999573742519063,151.0,0.36557580220510727,0.004283288282824777,-1.079271232445984,65.33091338409882
0.51817422564713,1.6380584240551923,4.317979739735008,2.7108464007578097,0.0020331099749495156,63.59917430441733,0.2995864363699731,0.04587199146415,152.0,0.3704718918560669,0.004301390524777252,-0.4287439751623579,65.05272572836263
0.4518525397130695,1.603910149023879,2.2621885774831783,0.284165344173964,0.0026304963921677214,66.81152278220308,0.6350792702068492,0.03946031062349234,153.0,0.3458202473757076,0.004414579120821085,0.22047182100432944,64.92157961666874
0.5866378886365904,1.4784016153401696,1.8551794606328584,0.9672178153423409,0.0031039542779574213,65.06195597992229,1.0593816663183513,-0.0028855594214097216,154.0,0.34755984656827665,0.004593419376544029,0.8686020499063023,64.81302289019727
0.6539293600252033,1.2333111427192722,1.7430402394526858,1.6210077339742492,0.0033299042680825625,62.17776884853047,1.248548306654351,0.005057636179848718,155.0,0.3310564376170086,0.0049452647651402285,1.5214525906211422,65.285054071484
0.7743402307256433,1.3028371695962004,1.7338071829818242,2.2013033723440034,0.003563361533434238,60.003849311745235,1.4166838299282813,0.015174368219160368,156.0,0.3204407200478327,0.0048065857332457535,-0.9854814974008049,63.46585655678459
0.38503373884072306,1.2173818439522328,1.8187871156287547,2.80305071998731,0.0031902479739668835,56.96756367508932,1.0765314999911237,0.016309020329403498,157.0,0.311501182936892,0.004925006268252569,-0.36015449306391845,62.532700433688646
0.1899520526776535,1.2714246838720438,2.129844217331098,0.23284655256530393,0.0030257359723654667,59.78919632235858,0.8349931993110403,-0.006778008753141367,158.0,0.30216742918406714,0.0048251131907237985,0.23027236718176206,59.04268602456805
0.6826288234990945,1.3623836081714529,2.5626130238474203,0.8487460482429778,0.0031184473650945027,61.829927317810046,0.735604206599829,-0.07959263330573176,159.0,0.3119114200595293,0.004692790668635235,0.8382428816818678,60.79705145001058
1.0004393066806043,1.4988040197370802,1.994230370295234,1.4731526658891125,0.0033832976761572413,64.09200097317398,1.189283823013166,-0.047205377854547675,160.0,0.333591550217236,0.004453895191404008,1.479288273227732,64.10453915458642
0.9037118493719263,1.43287989600856,2.0220726876334165,2.1010727571782963,0.002899608233884645,64.54799840608302,0.968427598747807,-0.03317097590334013,161.0,0.3619280498795007,0.004539832903006737,-1.0198324119458428,64.24719684162183
0.4213546436937708,2.2367494755313357,2.8178366145843854,2.789136621192479,0.0019868447415144746,60.24085712622154,0.34637323193328146,-0.0445723911659992,162.0,0.43103278439182,0.003879709077204716,-0.3876793910946696,63.21530208511732
0.3476374371964439,1.7409723170164901,2.9203092990302646,0.25102043529371665,0.0018414138901050342,61.4259556001423,0.3450181442955469,0.0036058214569661016,163.0,0.4399326072637679,0.004144426728431408,0.23278799671506123,62.04673878097309
0.9167087664045238,1.6317465959695976,2.740810708416068,0.868222986452969,0.002119161111706104,60.525124717893625,0.47535437967167093,0.04754205505028037,164.0,0.40713159277411287,0.0043697618048536314,0.8561587473878817,62.33707506728204
0.9060192782805817,1.4395337425921846,2.1487566808612826,1.5187812619900238,0.002770025659854393,59.70340016448912,0.8633976372889244,0.037422649152300196,165.0,0.35890256251531827,0.004589326894589278,1.46273339368151,60.65746462936282
0.5575677044365478,1.4045846359806855,1.8679154891618328,2.1228340910246164,0.002805207235689425,56.02177250881479,0.9507065037716942,-0.018875848501666667,166.0,0.35364888141978557,0.004604160590319611,-1.1010573438563467,57.78019160519365
0.32107477891152725,1.3566580940238657,1.913681272458843,2.6826998053721356,0.002619464742963705,54.41891272706003,0.8345955392841385,-0.022076887269266425,167.0,0.3558130213833297,0.004563408353848232,-0.525909600358909,57.51477434974377
0.3588772685555328,1.27255220292102,2.133526091673725,0.08452983351970372,0.0024476833829061785,53.23621244990568,0.7176535453384032,0.00010251939558845378,168.0,0.356361822426599,0.00471584053523282,0.039677214985410006,56.5586815344319
0.3792584767097565,1.3502238017176063,2.3932101523975593,0.6246314755831707,0.0023562323506626155,56.874920400032835,0.5967605067737535,-0.007935063532003562,169.0,0.3642696948673939,0.004616699730507668,0.5931595168821112,55.34823018967012
0.34397165719017336,1.3701530772667394,2.43303944763402,1.1762166261780946,0.002313454536458523,54.57929025457487,0.5737598320615289,-0.024276390080761864,170.0,0.3694389120198938,0.004658161377537268,1.1484027711043714,55.52432542222602
0.31826298453674007,1.4261053643378963,2.5283483104558746,1.7398990407976482,0.0021589837476629205,57.40901398047685,0.5036038631587797,-0.017737891544328793,171.0,0.38965365566525195,0.004556458217271755,-1.4194444794851673,57.37454030002542
0.36050209430743024,1.4395630975235714,2.8637865715661253,2.3388553620812553,0.001981968448644234,59.323097042943644,0.42031488017941826,-0.01958665336054457,172.0,0.406588700779077,0.004534484194645938,-0.8069479328447509,61.24965466404164
0.43321301909112453,1.5382699036606042,3.0717323893253177,2.9383326710465405,0.0019414730525494461,58.63979386878741,0.3782088571247648,-0.008261707903219947,173.0,0.40262970981495527,0.004402774972528148,-0.19968466618238148,60.72632666623694
0.4341886289775428,1.538930642122817,3.4517475462761986,0.3865550182879528,0.001845453902694339,59.14710429242655,0.3427781934967153,-0.013184794912571244,174.0,0.40295033480410486,0.004412159383363687,0.391313131680025,59.099779786240646
0.40844245197399065,1.5368267145772143,3.8283370424958565,0.9814968719856121,0.0017827961793311221,59.545131505791524,0.31492101599812006,-0.0018367496643156174,175.0,0.40335653600617416,0.004366898807621819,0.9848666849485502,59.35535532685252
0.41243966550755634,1.4672005436036462,4.225263100219601,1.5788684802738029,0.0017178906145103477,59.70388889716867,0.29626426689333113,-0.007607808252812726,176.0,0.40530201297076496,0.0044168564836163954,-1.5592774378917404,59.74485307495026
